paid_only,frequency,progress,stat.question_id,stat.question__article__slug,title,slug,is_hidden,total_accepted,total_submissions,id,stat.is_new_question,difficulty.level,ProblemDescription,num_solutions,num_likes
FALSE,0,0,2318,,Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,FALSE,12472,25206,2212,FALSE,2,"Can you solve this real interview question? Maximum Points in an Archery Competition - Alice and Bob are opponents in an archery competition. The competition has set the following rules:

 1. Alice first shoots numArrows arrows and then Bob shoots numArrows arrows.
 2. The points are then calculated as follows:
    1. The target has integer scoring sections ranging from 0 to 11 inclusive.
    2. For each section of the target with score k (in between 0 to 11), say Alice and Bob have shot ak and bk arrows on that section respectively. If ak >= bk, then Alice takes k points. If ak < bk, then Bob takes k points.
    3. However, if ak == bk == 0, then nobody takes k points.

 * For example, if Alice and Bob both shot 2 arrows on the section with score 11, then Alice takes 11 points. On the other hand, if Alice shot 0 arrows on the section with score 11 and Bob shot 2 arrows on that same section, then Bob takes 11 points.

You are given the integer numArrows and an integer array aliceArrows of size 12, which represents the number of arrows Alice shot on each scoring section from 0 to 11. Now, Bob wants to maximize the total number of points he can obtain.

Return the array bobArrows which represents the number of arrows Bob shot on each scoring section from 0 to 11. The sum of the values in bobArrows should equal numArrows.

If there are multiple ways for Bob to earn the maximum total points, return any one of them.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/02/24/ex1.jpg]


Input: numArrows = 9, aliceArrows = [1,1,0,1,0,0,2,1,0,1,2,0]
Output: [0,0,0,0,1,1,0,0,1,2,3,1]
Explanation: The table above shows how the competition is scored. 
Bob earns a total point of 4 + 5 + 8 + 9 + 10 + 11 = 47.
It can be shown that Bob cannot obtain a score higher than 47 points.


Example 2:

[https://assets.leetcode.com/uploads/2022/02/24/ex2new.jpg]


Input: numArrows = 3, aliceArrows = [0,0,1,0,0,0,0,0,0,0,0,2]
Output: [0,0,0,0,0,0,0,0,1,1,1,0]
Explanation: The table above shows how the competition is scored.
Bob earns a total point of 8 + 9 + 10 = 27.
It can be shown that Bob cannot obtain a score higher than 27 points.


 

Constraints:

 * 1 <= numArrows <= 105
 * aliceArrows.length == bobArrows.length == 12
 * 0 <= aliceArrows[i], bobArrows[i] <= numArrows
 * sum(aliceArrows[i]) == numArrows",Solutions (280),418
FALSE,0,0,2317,,Count Collisions on a Road,count-collisions-on-a-road,FALSE,19401,45829,2211,FALSE,2,"Can you solve this real interview question? Count Collisions on a Road - There are n cars on an infinitely long road. The cars are numbered from 0 to n - 1 from left to right and each car is present at a unique point.

You are given a 0-indexed string directions of length n. directions[i] can be either 'L', 'R', or 'S' denoting whether the ith car is moving towards the left, towards the right, or staying at its current point respectively. Each moving car has the same speed.

The number of collisions can be calculated as follows:

 * When two cars moving in opposite directions collide with each other, the number of collisions increases by 2.
 * When a moving car collides with a stationary car, the number of collisions increases by 1.

After a collision, the cars involved can no longer move and will stay at the point where they collided. Other than that, cars cannot change their state or direction of motion.

Return the total number of collisions that will happen on the road.

 

Example 1:


Input: directions = ""RLRSLL""
Output: 5
Explanation:
The collisions that will happen on the road are:
- Cars 0 and 1 will collide with each other. Since they are moving in opposite directions, the number of collisions becomes 0 + 2 = 2.
- Cars 2 and 3 will collide with each other. Since car 3 is stationary, the number of collisions becomes 2 + 1 = 3.
- Cars 3 and 4 will collide with each other. Since car 3 is stationary, the number of collisions becomes 3 + 1 = 4.
- Cars 4 and 5 will collide with each other. After car 4 collides with car 3, it will stay at the point of collision and get hit by car 5. The number of collisions becomes 4 + 1 = 5.
Thus, the total number of collisions that will happen on the road is 5. 


Example 2:


Input: directions = ""LLRR""
Output: 0
Explanation:
No cars will collide with each other. Thus, the total number of collisions that will happen on the road is 0.

 

Constraints:

 * 1 <= directions.length <= 105
 * directions[i] is either 'L', 'R', or 'S'.",Solutions (427),460
FALSE,0,0,2316,,Count Hills and Valleys in an Array,count-hills-and-valleys-in-an-array,FALSE,30579,52409,2210,FALSE,1,"Can you solve this real interview question? Count Hills and Valleys in an Array - You are given a 0-indexed integer array nums. An index i is part of a hill in nums if the closest non-equal neighbors of i are smaller than nums[i]. Similarly, an index i is part of a valley in nums if the closest non-equal neighbors of i are larger than nums[i]. Adjacent indices i and j are part of the same hill or valley if nums[i] == nums[j].

Note that for an index to be part of a hill or valley, it must have a non-equal neighbor on both the left and right of the index.

Return the number of hills and valleys in nums.

 

Example 1:


Input: nums = [2,4,1,1,6,5]
Output: 3
Explanation:
At index 0: There is no non-equal neighbor of 2 on the left, so index 0 is neither a hill nor a valley.
At index 1: The closest non-equal neighbors of 4 are 2 and 1. Since 4 > 2 and 4 > 1, index 1 is a hill. 
At index 2: The closest non-equal neighbors of 1 are 4 and 6. Since 1 < 4 and 1 < 6, index 2 is a valley.
At index 3: The closest non-equal neighbors of 1 are 4 and 6. Since 1 < 4 and 1 < 6, index 3 is a valley, but note that it is part of the same valley as index 2.
At index 4: The closest non-equal neighbors of 6 are 1 and 5. Since 6 > 1 and 6 > 5, index 4 is a hill.
At index 5: There is no non-equal neighbor of 5 on the right, so index 5 is neither a hill nor a valley. 
There are 3 hills and valleys so we return 3.


Example 2:


Input: nums = [6,6,5,5,4,1]
Output: 0
Explanation:
At index 0: There is no non-equal neighbor of 6 on the left, so index 0 is neither a hill nor a valley.
At index 1: There is no non-equal neighbor of 6 on the left, so index 1 is neither a hill nor a valley.
At index 2: The closest non-equal neighbors of 5 are 6 and 4. Since 5 < 6 and 5 > 4, index 2 is neither a hill nor a valley.
At index 3: The closest non-equal neighbors of 5 are 6 and 4. Since 5 < 6 and 5 > 4, index 3 is neither a hill nor a valley.
At index 4: The closest non-equal neighbors of 4 are 5 and 1. Since 4 < 5 and 4 > 1, index 4 is neither a hill nor a valley.
At index 5: There is no non-equal neighbor of 1 on the right, so index 5 is neither a hill nor a valley.
There are 0 hills and valleys so we return 0.


 

Constraints:

 * 3 <= nums.length <= 100
 * 1 <= nums[i] <= 100",Solutions (486),475
FALSE,0,0,2312,,Most Frequent Number Following Key In an Array,most-frequent-number-following-key-in-an-array,FALSE,26264,43768,2190,FALSE,1,"Can you solve this real interview question? Most Frequent Number Following Key In an Array - You are given a 0-indexed integer array nums. You are also given an integer key, which is present in nums.

For every unique integer target in nums, count the number of times target immediately follows an occurrence of key in nums. In other words, count the number of indices i such that:

 * 0 <= i <= nums.length - 2,
 * nums[i] == key and,
 * nums[i + 1] == target.

Return the target with the maximum count. The test cases will be generated such that the target with maximum count is unique.

 

Example 1:


Input: nums = [1,100,200,1,100], key = 1
Output: 100
Explanation: For target = 100, there are 2 occurrences at indices 1 and 4 which follow an occurrence of key.
No other integers follow an occurrence of key, so we return 100.


Example 2:


Input: nums = [2,2,2,2,3], key = 2
Output: 2
Explanation: For target = 2, there are 3 occurrences at indices 1, 2, and 3 which follow an occurrence of key.
For target = 3, there is only one occurrence at index 4 which follows an occurrence of key.
target = 2 has the maximum number of occurrences following an occurrence of key, so we return 2.


 

Constraints:

 * 2 <= nums.length <= 1000
 * 1 <= nums[i] <= 1000
 * The test cases will be generated such that the answer is unique.",Solutions (461),285
FALSE,0,0,2311,,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,FALSE,9641,28193,2209,FALSE,3,"Can you solve this real interview question? Minimum White Tiles After Covering With Carpets - You are given a 0-indexed binary string floor, which represents the colors of tiles on a floor:

 * floor[i] = '0' denotes that the ith tile of the floor is colored black.
 * On the other hand, floor[i] = '1' denotes that the ith tile of the floor is colored white.

You are also given numCarpets and carpetLen. You have numCarpets black carpets, each of length carpetLen tiles. Cover the tiles with the given carpets such that the number of white tiles still visible is minimum. Carpets may overlap one another.

Return the minimum number of white tiles still visible.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/02/10/ex1-1.png]


Input: floor = ""10110101"", numCarpets = 2, carpetLen = 2
Output: 2
Explanation: 
The figure above shows one way of covering the tiles with the carpets such that only 2 white tiles are visible.
No other way of covering the tiles with the carpets can leave less than 2 white tiles visible.


Example 2:

[https://assets.leetcode.com/uploads/2022/02/10/ex2.png]


Input: floor = ""11111"", numCarpets = 2, carpetLen = 3
Output: 0
Explanation: 
The figure above shows one way of covering the tiles with the carpets such that no white tiles are visible.
Note that the carpets are able to overlap one another.


 

Constraints:

 * 1 <= carpetLen <= floor.length <= 1000
 * floor[i] is either '0' or '1'.
 * 1 <= numCarpets <= 1000",Solutions (174),425
FALSE,0,0,2310,,Minimum Operations to Halve Array Sum,minimum-operations-to-halve-array-sum,FALSE,20230,44610,2208,FALSE,2,"Can you solve this real interview question? Minimum Operations to Halve Array Sum - You are given an array nums of positive integers. In one operation, you can choose any number from nums and reduce it to exactly half the number. (Note that you may choose this reduced number in future operations.)

Return the minimum number of operations to reduce the sum of nums by at least half.

 

Example 1:


Input: nums = [5,19,8,1]
Output: 3
Explanation: The initial sum of nums is equal to 5 + 19 + 8 + 1 = 33.
The following is one of the ways to reduce the sum by at least half:
Pick the number 19 and reduce it to 9.5.
Pick the number 9.5 and reduce it to 4.75.
Pick the number 8 and reduce it to 4.
The final array is [5, 4.75, 4, 1] with a total sum of 5 + 4.75 + 4 + 1 = 14.75. 
The sum of nums has been reduced by 33 - 14.75 = 18.25, which is at least half of the initial sum, 18.25 >= 33/2 = 16.5.
Overall, 3 operations were used so we return 3.
It can be shown that we cannot reduce the sum by at least half in less than 3 operations.


Example 2:


Input: nums = [3,8,20]
Output: 3
Explanation: The initial sum of nums is equal to 3 + 8 + 20 = 31.
The following is one of the ways to reduce the sum by at least half:
Pick the number 20 and reduce it to 10.
Pick the number 10 and reduce it to 5.
Pick the number 3 and reduce it to 1.5.
The final array is [1.5, 8, 5] with a total sum of 1.5 + 8 + 5 = 14.5. 
The sum of nums has been reduced by 31 - 14.5 = 16.5, which is at least half of the initial sum, 16.5 >= 31/2 = 15.5.
Overall, 3 operations were used so we return 3.
It can be shown that we cannot reduce the sum by at least half in less than 3 operations.


 

Constraints:

 * 1 <= nums.length <= 105
 * 1 <= nums[i] <= 107",Solutions (443),455
FALSE,0,0,2309,,Maximize Number of Subsequences in a String,maximize-number-of-subsequences-in-a-string,FALSE,15419,46261,2207,FALSE,2,"Can you solve this real interview question? Maximize Number of Subsequences in a String - You are given a 0-indexed string text and another 0-indexed string pattern of length 2, both of which consist of only lowercase English letters.

You can add either pattern[0] or pattern[1] anywhere in text exactly once. Note that the character can be added even at the beginning or at the end of text.

Return the maximum number of times pattern can occur as a subsequence of the modified text.

A subsequence is a string that can be derived from another string by deleting some or no characters without changing the order of the remaining characters.

 

Example 1:


Input: text = ""abdcdbc"", pattern = ""ac""
Output: 4
Explanation:
If we add pattern[0] = 'a' in between text[1] and text[2], we get ""abadcdbc"". Now, the number of times ""ac"" occurs as a subsequence is 4.
Some other strings which have 4 subsequences ""ac"" after adding a character to text are ""aabdcdbc"" and ""abdacdbc"".
However, strings such as ""abdcadbc"", ""abdccdbc"", and ""abdcdbcc"", although obtainable, have only 3 subsequences ""ac"" and are thus suboptimal.
It can be shown that it is not possible to get more than 4 subsequences ""ac"" by adding only one character.


Example 2:


Input: text = ""aabb"", pattern = ""ab""
Output: 6
Explanation:
Some of the strings which can be obtained from text and have 6 subsequences ""ab"" are ""aaabb"", ""aaabb"", and ""aabbb"".


 

Constraints:

 * 1 <= text.length <= 105
 * pattern.length == 2
 * text and pattern consist only of lowercase English letters.",Solutions (251),397
FALSE,0,0,2308,,Divide Array Into Equal Pairs,divide-array-into-equal-pairs,FALSE,51745,70042,2206,FALSE,1,"Can you solve this real interview question? Divide Array Into Equal Pairs - You are given an integer array nums consisting of 2 * n integers.

You need to divide nums into n pairs such that:

 * Each element belongs to exactly one pair.
 * The elements present in a pair are equal.

Return true if nums can be divided into n pairs, otherwise return false.

 

Example 1:


Input: nums = [3,2,3,2,2,2]
Output: true
Explanation: 
There are 6 elements in nums, so they should be divided into 6 / 2 = 3 pairs.
If nums is divided into the pairs (2, 2), (3, 3), and (2, 2), it will satisfy all the conditions.


Example 2:


Input: nums = [1,2,3,4]
Output: false
Explanation: 
There is no way to divide nums into 4 / 2 = 2 pairs such that the pairs satisfy every condition.


 

Constraints:

 * nums.length == 2 * n
 * 1 <= n <= 500
 * 1 <= nums[i] <= 500",Solutions (1.1K),527
FALSE,0,0,2307,,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,FALSE,11554,29941,2197,FALSE,3,"Can you solve this real interview question? Replace Non-Coprime Numbers in Array - You are given an array of integers nums. Perform the following steps:

 1. Find any two adjacent numbers in nums that are non-coprime.
 2. If no such numbers are found, stop the process.
 3. Otherwise, delete the two numbers and replace them with their LCM (Least Common Multiple).
 4. Repeat this process as long as you keep finding two adjacent non-coprime numbers.

Return the final modified array. It can be shown that replacing adjacent non-coprime numbers in any arbitrary order will lead to the same result.

The test cases are generated such that the values in the final array are less than or equal to 108.

Two values x and y are non-coprime if GCD(x, y) > 1 where GCD(x, y) is the Greatest Common Divisor of x and y.

 

Example 1:


Input: nums = [6,4,3,2,7,6,2]
Output: [12,7,6]
Explanation: 
- (6, 4) are non-coprime with LCM(6, 4) = 12. Now, nums = [12,3,2,7,6,2].
- (12, 3) are non-coprime with LCM(12, 3) = 12. Now, nums = [12,2,7,6,2].
- (12, 2) are non-coprime with LCM(12, 2) = 12. Now, nums = [12,7,6,2].
- (6, 2) are non-coprime with LCM(6, 2) = 6. Now, nums = [12,7,6].
There are no more adjacent non-coprime numbers in nums.
Thus, the final modified array is [12,7,6].
Note that there are other ways to obtain the same resultant array.


Example 2:


Input: nums = [2,2,1,1,3,3,3]
Output: [2,1,1,3]
Explanation: 
- (3, 3) are non-coprime with LCM(3, 3) = 3. Now, nums = [2,2,1,1,3,3].
- (3, 3) are non-coprime with LCM(3, 3) = 3. Now, nums = [2,2,1,1,3].
- (2, 2) are non-coprime with LCM(2, 2) = 2. Now, nums = [2,1,1,3].
There are no more adjacent non-coprime numbers in nums.
Thus, the final modified array is [2,1,1,3].
Note that there are other ways to obtain the same resultant array.


 

Constraints:

 * 1 <= nums.length <= 105
 * 1 <= nums[i] <= 105
 * The test cases are generated such that the values in the final array are less than or equal to 108.",Solutions (181),366
FALSE,0,0,2306,,Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,FALSE,25852,35729,2196,FALSE,2,"Can you solve this real interview question? Create Binary Tree From Descriptions - You are given a 2D integer array descriptions where descriptions[i] = [parenti, childi, isLefti] indicates that parenti is the parent of childi in a binary tree of unique values. Furthermore,

 * If isLefti == 1, then childi is the left child of parenti.
 * If isLefti == 0, then childi is the right child of parenti.

Construct the binary tree described by descriptions and return its root.

The test cases will be generated such that the binary tree is valid.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/02/09/example1drawio.png]


Input: descriptions = [[20,15,1],[20,17,0],[50,20,1],[50,80,0],[80,19,1]]
Output: [50,20,80,15,17,19]
Explanation: The root node is the node with value 50 since it has no parent.
The resulting binary tree is shown in the diagram.


Example 2:

[https://assets.leetcode.com/uploads/2022/02/09/example2drawio.png]


Input: descriptions = [[1,2,1],[2,3,0],[3,4,1]]
Output: [1,2,null,null,3,4]
Explanation: The root node is the node with value 1 since it has no parent.
The resulting binary tree is shown in the diagram.


 

Constraints:

 * 1 <= descriptions.length <= 104
 * descriptions[i].length == 3
 * 1 <= parenti, childi <= 105
 * 0 <= isLefti <= 1
 * The binary tree described by descriptions is valid.",Solutions (593),762
FALSE,0,0,2305,,Append K Integers With Minimal Sum,append-k-integers-with-minimal-sum,FALSE,25625,102475,2195,FALSE,2,"Can you solve this real interview question? Append K Integers With Minimal Sum - You are given an integer array nums and an integer k. Append k unique positive integers that do not appear in nums to nums such that the resulting total sum is minimum.

Return the sum of the k integers appended to nums.

 

Example 1:


Input: nums = [1,4,25,10,25], k = 2
Output: 5
Explanation: The two unique positive integers that do not appear in nums which we append are 2 and 3.
The resulting sum of nums is 1 + 4 + 25 + 10 + 25 + 2 + 3 = 70, which is the minimum.
The sum of the two integers appended is 2 + 3 = 5, so we return 5.

Example 2:


Input: nums = [5,6], k = 6
Output: 25
Explanation: The six unique positive integers that do not appear in nums which we append are 1, 2, 3, 4, 7, and 8.
The resulting sum of nums is 5 + 6 + 1 + 2 + 3 + 4 + 7 + 8 = 36, which is the minimum. 
The sum of the six integers appended is 1 + 2 + 3 + 4 + 7 + 8 = 25, so we return 25.


 

Constraints:

 * 1 <= nums.length <= 105
 * 1 <= nums[i] <= 109
 * 1 <= k <= 108",Solutions (451),580
FALSE,0,0,2304,,Cells in a Range on an Excel Sheet,cells-in-a-range-on-an-excel-sheet,FALSE,46357,54476,2194,FALSE,1,"Can you solve this real interview question? Cells in a Range on an Excel Sheet - A cell (r, c) of an excel sheet is represented as a string ""<col><row>"" where:

 * <col> denotes the column number c of the cell. It is represented by alphabetical letters.
   * For example, the 1st column is denoted by 'A', the 2nd by 'B', the 3rd by 'C', and so on.
 * <row> is the row number r of the cell. The rth row is represented by the integer r.

You are given a string s in the format ""<col1><row1>:<col2><row2>"", where <col1> represents the column c1, <row1> represents the row r1, <col2> represents the column c2, and <row2> represents the row r2, such that r1 <= r2 and c1 <= c2.

Return the list of cells (x, y) such that r1 <= x <= r2 and c1 <= y <= c2. The cells should be represented as strings in the format mentioned above and be sorted in non-decreasing order first by columns and then by rows.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/02/08/ex1drawio.png]


Input: s = ""K1:L2""
Output: [""K1"",""K2"",""L1"",""L2""]
Explanation:
The above diagram shows the cells which should be present in the list.
The red arrows denote the order in which the cells should be presented.


Example 2:

[https://assets.leetcode.com/uploads/2022/02/09/exam2drawio.png]


Input: s = ""A1:F1""
Output: [""A1"",""B1"",""C1"",""D1"",""E1"",""F1""]
Explanation:
The above diagram shows the cells which should be present in the list.
The red arrow denotes the order in which the cells should be presented.


 

Constraints:

 * s.length == 5
 * 'A' <= s[0] <= s[3] <= 'Z'
 * '1' <= s[1] <= s[4] <= '9'
 * s consists of uppercase English letters, digits and ':'.",Solutions (775),421
FALSE,0,0,2301,,Count Array Pairs Divisible by K,count-array-pairs-divisible-by-k,FALSE,11723,41317,2183,FALSE,3,"Can you solve this real interview question? Count Array Pairs Divisible by K - Given a 0-indexed integer array nums of length n and an integer k, return the number of pairs (i, j) such that:

 * 0 <= i < j <= n - 1 and
 * nums[i] * nums[j] is divisible by k.

 

Example 1:


Input: nums = [1,2,3,4,5], k = 2
Output: 7
Explanation: 
The 7 pairs of indices whose corresponding products are divisible by 2 are
(0, 1), (0, 3), (1, 2), (1, 3), (1, 4), (2, 3), and (3, 4).
Their products are 2, 4, 6, 8, 10, 12, and 20 respectively.
Other pairs such as (0, 2) and (2, 4) have products 3 and 15 respectively, which are not divisible by 2.    


Example 2:


Input: nums = [1,2,3,4], k = 5
Output: 0
Explanation: There does not exist any pair of indices whose corresponding product is divisible by 5.


 

Constraints:

 * 1 <= nums.length <= 105
 * 1 <= nums[i], k <= 105",Solutions (139),670
FALSE,0,0,2300,,Construct String With Repeat Limit,construct-string-with-repeat-limit,FALSE,16866,32311,2182,FALSE,2,"Can you solve this real interview question? Construct String With Repeat Limit - You are given a string s and an integer repeatLimit. Construct a new string repeatLimitedString using the characters of s such that no letter appears more than repeatLimit times in a row. You do not have to use all characters from s.

Return the lexicographically largest repeatLimitedString possible.

A string a is lexicographically larger than a string b if in the first position where a and b differ, string a has a letter that appears later in the alphabet than the corresponding letter in b. If the first min(a.length, b.length) characters do not differ, then the longer string is the lexicographically larger one.

 

Example 1:


Input: s = ""cczazcc"", repeatLimit = 3
Output: ""zzcccac""
Explanation: We use all of the characters from s to construct the repeatLimitedString ""zzcccac"".
The letter 'a' appears at most 1 time in a row.
The letter 'c' appears at most 3 times in a row.
The letter 'z' appears at most 2 times in a row.
Hence, no letter appears more than repeatLimit times in a row and the string is a valid repeatLimitedString.
The string is the lexicographically largest repeatLimitedString possible so we return ""zzcccac"".
Note that the string ""zzcccca"" is lexicographically larger but the letter 'c' appears more than 3 times in a row, so it is not a valid repeatLimitedString.


Example 2:


Input: s = ""aababab"", repeatLimit = 2
Output: ""bbabaa""
Explanation: We use only some of the characters from s to construct the repeatLimitedString ""bbabaa"". 
The letter 'a' appears at most 2 times in a row.
The letter 'b' appears at most 2 times in a row.
Hence, no letter appears more than repeatLimit times in a row and the string is a valid repeatLimitedString.
The string is the lexicographically largest repeatLimitedString possible so we return ""bbabaa"".
Note that the string ""bbabaaa"" is lexicographically larger but the letter 'a' appears more than 2 times in a row, so it is not a valid repeatLimitedString.


 

Constraints:

 * 1 <= repeatLimit <= s.length <= 105
 * s consists of lowercase English letters.",Solutions (381),516
FALSE,0,0,2299,,Merge Nodes in Between Zeros,merge-nodes-in-between-zeros,FALSE,70227,81311,2181,FALSE,2,"Can you solve this real interview question? Merge Nodes in Between Zeros - You are given the head of a linked list, which contains a series of integers separated by 0's. The beginning and end of the linked list will have Node.val == 0.

For every two consecutive 0's, merge all the nodes lying in between them into a single node whose value is the sum of all the merged nodes. The modified list should not contain any 0's.

Return the head of the modified linked list.

 

Example 1:

[https://assets.leetcode.com/uploads/2022/02/02/ex1-1.png]


Input: head = [0,3,1,0,4,5,2,0]
Output: [4,11]
Explanation: 
The above figure represents the given linked list. The modified list contains
- The sum of the nodes marked in green: 3 + 1 = 4.
- The sum of the nodes marked in red: 4 + 5 + 2 = 11.


Example 2:

[https://assets.leetcode.com/uploads/2022/02/02/ex2-1.png]


Input: head = [0,1,0,3,0,2,2,0]
Output: [1,3,4]
Explanation: 
The above figure represents the given linked list. The modified list contains
- The sum of the nodes marked in green: 1 = 1.
- The sum of the nodes marked in red: 3 = 3.
- The sum of the nodes marked in yellow: 2 + 2 = 4.


 

Constraints:

 * The number of nodes in the list is in the range [3, 2 * 105].
 * 0 <= Node.val <= 1000
 * There are no two consecutive nodes with Node.val == 0.
 * The beginning and end of the linked list have Node.val == 0.",Solutions (1.5K),1.2K
FALSE,0,0,2298,,Count Integers With Even Digit Sum,count-integers-with-even-digit-sum,FALSE,40932,62597,2180,FALSE,1,"Can you solve this real interview question? Count Integers With Even Digit Sum - Given a positive integer num, return the number of positive integers less than or equal to num whose digit sums are even.

The digit sum of a positive integer is the sum of all its digits.

 

Example 1:


Input: num = 4
Output: 2
Explanation:
The only integers less than or equal to 4 whose digit sums are even are 2 and 4.    


Example 2:


Input: num = 30
Output: 14
Explanation:
The 14 integers less than or equal to 30 whose digit sums are even are
2, 4, 6, 8, 11, 13, 15, 17, 19, 20, 22, 24, 26, and 28.


 

Constraints:

 * 1 <= num <= 1000",Solutions (698),471
FALSE,0,0,2295,,Minimum Time to Finish the Race,minimum-time-to-finish-the-race,FALSE,9760,23404,2188,FALSE,3,"Can you solve this real interview question? Minimum Time to Finish the Race - You are given a 0-indexed 2D integer array tires where tires[i] = [fi, ri] indicates that the ith tire can finish its xth successive lap in fi * ri(x-1) seconds.

 * For example, if fi = 3 and ri = 2, then the tire would finish its 1st lap in 3 seconds, its 2nd lap in 3 * 2 = 6 seconds, its 3rd lap in 3 * 22 = 12 seconds, etc.

You are also given an integer changeTime and an integer numLaps.

The race consists of numLaps laps and you may start the race with any tire. You have an unlimited supply of each tire and after every lap, you may change to any given tire (including the current tire type) if you wait changeTime seconds.

Return the minimum time to finish the race.

 

Example 1:


Input: tires = [[2,3],[3,4]], changeTime = 5, numLaps = 4
Output: 21
Explanation: 
Lap 1: Start with tire 0 and finish the lap in 2 seconds.
Lap 2: Continue with tire 0 and finish the lap in 2 * 3 = 6 seconds.
Lap 3: Change tires to a new tire 0 for 5 seconds and then finish the lap in another 2 seconds.
Lap 4: Continue with tire 0 and finish the lap in 2 * 3 = 6 seconds.
Total time = 2 + 6 + 5 + 2 + 6 = 21 seconds.
The minimum time to complete the race is 21 seconds.


Example 2:


Input: tires = [[1,10],[2,2],[3,4]], changeTime = 6, numLaps = 5
Output: 25
Explanation: 
Lap 1: Start with tire 1 and finish the lap in 2 seconds.
Lap 2: Continue with tire 1 and finish the lap in 2 * 2 = 4 seconds.
Lap 3: Change tires to a new tire 1 for 6 seconds and then finish the lap in another 2 seconds.
Lap 4: Continue with tire 1 and finish the lap in 2 * 2 = 4 seconds.
Lap 5: Change tires to tire 0 for 6 seconds then finish the lap in another 1 second.
Total time = 2 + 4 + 6 + 2 + 4 + 6 + 1 = 25 seconds.
The minimum time to complete the race is 25 seconds. 


 

Constraints:

 * 1 <= tires.length <= 105
 * tires[i].length == 2
 * 1 <= fi, changeTime <= 105
 * 2 <= ri <= 105
 * 1 <= numLaps <= 1000",Solutions (98),479
FALSE,0,0,2294,minimum-time-to-complete-trips,Minimum Time to Complete Trips,minimum-time-to-complete-trips,FALSE,93897,239525,2187,FALSE,2,"Can you solve this real interview question? Minimum Time to Complete Trips - You are given an array time where time[i] denotes the time taken by the ith bus to complete one trip.

Each bus can make multiple trips successively; that is, the next trip can start immediately after completing the current trip. Also, each bus operates independently; that is, the trips of one bus do not influence the trips of any other bus.

You are also given an integer totalTrips, which denotes the number of trips all buses should make in total. Return the minimum time required for all buses to complete at least totalTrips trips.

 

Example 1:


Input: time = [1,2,3], totalTrips = 5
Output: 3
Explanation:
- At time t = 1, the number of trips completed by each bus are [1,0,0]. 
  The total number of trips completed is 1 + 0 + 0 = 1.
- At time t = 2, the number of trips completed by each bus are [2,1,0]. 
  The total number of trips completed is 2 + 1 + 0 = 3.
- At time t = 3, the number of trips completed by each bus are [3,1,1]. 
  The total number of trips completed is 3 + 1 + 1 = 5.
So the minimum time needed for all buses to complete at least 5 trips is 3.


Example 2:


Input: time = [2], totalTrips = 1
Output: 2
Explanation:
There is only one bus, and it will complete its first trip at t = 2.
So the minimum time needed to complete 1 trip is 2.


 

Constraints:

 * 1 <= time.length <= 105
 * 1 <= time[i], totalTrips <= 107",Solutions (1.2K),2.4K
FALSE,0,0,2293,,Minimum Number of Steps to Make Two Strings Anagram II,minimum-number-of-steps-to-make-two-strings-anagram-ii,FALSE,31185,43291,2186,FALSE,2,"Can you solve this real interview question? Minimum Number of Steps to Make Two Strings Anagram II - You are given two strings s and t. In one step, you can append any character to either s or t.

Return the minimum number of steps to make s and t anagrams of each other.

An anagram of a string is a string that contains the same characters with a different (or the same) ordering.

 

Example 1:


Input: s = ""leetcode"", t = ""coats""
Output: 7
Explanation: 
- In 2 steps, we can append the letters in ""as"" onto s = ""leetcode"", forming s = ""leetcodeas"".
- In 5 steps, we can append the letters in ""leede"" onto t = ""coats"", forming t = ""coatsleede"".
""leetcodeas"" and ""coatsleede"" are now anagrams of each other.
We used a total of 2 + 5 = 7 steps.
It can be shown that there is no way to make them anagrams of each other with less than 7 steps.


Example 2:


Input: s = ""night"", t = ""thing""
Output: 0
Explanation: The given strings are already anagrams of each other. Thus, we do not need any further steps.


 

Constraints:

 * 1 <= s.length, t.length <= 2 * 105
 * s and t consist of lowercase English letters.",Solutions (614),432
FALSE,0,0,2292,,Counting Words With a Given Prefix,counting-words-with-a-given-prefix,FALSE,60333,78072,2185,FALSE,1,"Can you solve this real interview question? Counting Words With a Given Prefix - You are given an array of strings words and a string pref.

Return the number of strings in words that contain pref as a prefix.

A prefix of a string s is any leading contiguous substring of s.

 

Example 1:


Input: words = [""pay"",""attention"",""practice"",""attend""], pref = ""at""
Output: 2
Explanation: The 2 strings that contain ""at"" as a prefix are: ""attention"" and ""attend"".


Example 2:


Input: words = [""leetcode"",""win"",""loops"",""success""], pref = ""code""
Output: 0
Explanation: There are no strings that contain ""code"" as a prefix.


 

Constraints:

 * 1 <= words.length <= 100
 * 1 <= words[i].length, pref.length <= 100
 * words[i] and pref consist of lowercase English letters.",Solutions (1.2K),519
